"season","date","gameId","eventId","period","periodType","time","aScore","hScore","aSkaters","hSkaters","hZone","locX","locY","desc","type","subtype","team","teamIceSit","p1","p2","p3","p1Role","p2Role","p3Role","aS1","aS2","aS3","aS4","aS5","aS6","aG","hS1","hS2","hS3","hS4","hS5","hS6","hG"
20152016,20160531,30411,1,1,"regular",0,0,0,NULL,NULL,NULL,NULL,NULL,"Game Scheduled","game_scheduled",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160531,30411,0,1,"regular",0,0,0,NULL,NULL,NULL,NULL,NULL,"Period Ready","period_ready",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160531,30411,2,1,"regular",0,0,0,NULL,NULL,NULL,NULL,NULL,"Period Start","period_start",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160531,30411,3,1,"regular",0,0,0,5,5,"n",0,1,"Joe Pavelski faceoff won against Sidney Crosby","faceoff",NULL,"sjs","away",8470794,8471675,NULL,"winner","loser",NULL,8470794,8476881,8470613,8466138,8468542,NULL,8474889,8475208,8471724,8470543,8471887,8471675,NULL,8476899
20152016,20160531,30411,4,1,"regular",9,0,0,5,5,NULL,NULL,NULL,"Puck in Benches","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8470794,8476881,8470613,8466138,8468542,NULL,8474889,8475208,8471724,8470543,8471887,8471675,NULL,8476899
20152016,20160531,30411,5,1,"regular",9,0,0,5,5,"n",-19,23,"Logan Couture faceoff won against Sidney Crosby","faceoff",NULL,"sjs","away",8474053,8471675,NULL,"winner","loser",NULL,8474053,8474027,8475820,8466139,8471709,NULL,8474889,8475208,8471724,8470543,8471887,8471675,NULL,8476899
20152016,20160531,30411,6,1,"regular",24,0,0,5,5,"d",-97,21,"Logan Couture hit Sidney Crosby","hit",NULL,"sjs","away",8471675,8474053,NULL,"hittee","hitter",NULL,8474053,8474027,8475820,8466139,8471709,NULL,8474889,8475208,8471724,8470543,8471887,8471675,NULL,8476899
20152016,20160531,30411,7,1,"regular",43,0,0,5,5,"o",45,-8,"Ben Lovejoy - Wide of Net","missed_shot",NULL,"pit","home",8473933,NULL,NULL,"shooter",NULL,NULL,8474053,8474027,8475820,8466139,8471709,NULL,8474889,8474176,8476874,8473548,8473933,8471675,NULL,8476899
20152016,20160531,30411,8,1,"regular",55,0,0,5,5,"o",82,39,"Nick Bonino","giveaway",NULL,"pit","home",8474009,NULL,NULL,"giver",NULL,NULL,8470794,8476881,8466138,8471709,8468542,NULL,8474889,8474176,8476874,8473548,8473933,8474009,NULL,8476899
20152016,20160531,30411,9,1,"regular",64,0,0,5,5,"d",-60,13,"Joe Pavelski - Wide of Net","missed_shot",NULL,"sjs","away",8470794,NULL,NULL,"shooter",NULL,NULL,8470794,8476881,8470613,8466138,8468542,NULL,8474889,8474176,8476874,8473548,8473933,8474009,NULL,8476899
20152016,20160531,30411,10,1,"regular",69,0,0,5,5,NULL,NULL,NULL,"Puck in Netting","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8470794,8476881,8470613,8466138,8468542,NULL,8474889,8474176,8476874,8473548,8473933,8474009,NULL,8476899
20152016,20160531,30411,11,1,"regular",69,0,0,5,5,"d",-69,22,"Joe Pavelski faceoff won against Matt Cullen","faceoff",NULL,"sjs","away",8470794,8464989,NULL,"winner","loser",NULL,8470794,8476881,8470613,8466138,8468542,NULL,8474889,8475208,8471724,8470611,8475832,8464989,NULL,8476899
20152016,20160531,30411,12,1,"regular",92,0,0,5,5,"o",50,14,"Matt Cullen Wrist Shot saved by Martin Jones","shot","wrist shot","pit","home",8464989,8474889,NULL,"shooter","goalie",NULL,8470794,8476881,8470613,8466138,8468542,NULL,8474889,8475208,8471724,8470611,8475832,8464989,NULL,8476899
20152016,20160531,30411,13,1,"regular",93,0,0,5,5,NULL,NULL,NULL,"Puck Frozen","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8470794,8476881,8470613,8466138,8468542,NULL,8474889,8475208,8471724,8470611,8475832,8464989,NULL,8476899
20152016,20160531,30411,14,1,"regular",93,0,0,5,5,"o",69,22,"Joel Ward faceoff won against Evgeni Malkin","faceoff",NULL,"sjs","away",8468208,8471215,NULL,"winner","loser",NULL,8477922,8474027,8468208,8476919,8471709,NULL,8474889,8475810,8474602,8471215,8470543,8474013,NULL,8476899
20152016,20160531,30411,15,1,"regular",135,0,0,5,5,"n",24,-25,"Chris Kunitz hit Dainius Zubrus","hit",NULL,"pit","home",8464977,8470543,NULL,"hittee","hitter",NULL,8471392,8474096,8464977,8474739,8475455,NULL,8474889,8477839,8473933,8470543,8471215,8474013,NULL,8476899
20152016,20160531,30411,16,1,"regular",138,0,0,5,5,"o",57,4,"Roman Polak blocked shot from Conor Sheary","blocked_shot",NULL,"pit","home",8471392,8477839,NULL,"blocker","shooter",NULL,8471392,8474096,8464977,8474739,8475455,NULL,8474889,8477839,8473933,8470543,8471215,8474013,NULL,8476899
20152016,20160531,30411,17,1,"regular",147,0,0,5,5,"d",-94,-12,"Tommy Wingels hit Olli Maatta","hit",NULL,"sjs","away",8476874,8474739,NULL,"hittee","hitter",NULL,8474027,8474096,8464977,8474739,8471709,NULL,8474889,8476874,8477839,8473933,8471215,8471675,NULL,8476899
20152016,20160531,30411,18,1,"regular",150,0,0,5,5,"d",-96,3,"Nick Spaling hit Ben Lovejoy","hit",NULL,"sjs","away",8473933,8474096,NULL,"hittee","hitter",NULL,8474027,8474096,8464977,8474739,8471709,NULL,8474889,8474176,8476874,8473933,8477839,8471675,NULL,8476899
20152016,20160531,30411,19,1,"regular",155,0,0,5,5,"d",-39,30,"Justin Braun - Wide of Net","missed_shot",NULL,"sjs","away",8474027,NULL,NULL,"shooter",NULL,NULL,8474027,8474096,8464977,8474739,8471709,NULL,8474889,8474176,8476874,8473933,8477839,8471675,NULL,8476899
20152016,20160531,30411,20,1,"regular",156,0,0,5,5,"d",-69,36,"Dainius Zubrus hit Sidney Crosby","hit",NULL,"sjs","away",8471675,8464977,NULL,"hittee","hitter",NULL,8474027,8474096,8464977,8474739,8471709,NULL,8474889,8474176,8476874,8473933,8477839,8471675,NULL,8476899
20152016,20160531,30411,21,1,"regular",162,0,0,5,5,"d",-97,3,"Olli Maatta hit Tommy Wingels","hit",NULL,"pit","home",8474739,8476874,NULL,"hittee","hitter",NULL,8474027,8474096,8464977,8474739,8471709,NULL,8474889,8474176,8476874,8473933,8477839,8471675,NULL,8476899
20152016,20160531,30411,22,1,"regular",165,0,0,5,5,"d",-79,18,"Olli Maatta blocked shot from Tommy Wingels","blocked_shot",NULL,"sjs","away",8476874,8474739,NULL,"blocker","shooter",NULL,8474027,8474096,8464977,8474739,8471709,NULL,8474889,8474176,8476874,8473933,8477839,8471675,NULL,8476899
20152016,20160531,30411,23,1,"regular",174,0,0,5,5,"n",1,-41,"Carl Hagelin hit Marc-Edouard Vlasic","hit",NULL,"pit","home",8471709,8474176,NULL,"hittee","hitter",NULL,8474053,8474027,8475820,8466139,8471709,NULL,8474889,8474176,8475208,8471724,8477839,8471675,NULL,8476899
20152016,20160531,30411,24,1,"regular",205,0,0,5,5,"d",-57,-28,"Bryan Rust blocked shot from Paul Martin","blocked_shot",NULL,"sjs","away",8475810,8468542,NULL,"blocker","shooter",NULL,8474053,8475820,8466139,8468542,8475455,NULL,8474889,8475810,8475208,8471724,8471215,8470543,NULL,8476899
20152016,20160531,30411,25,1,"regular",212,0,0,5,5,"o",99,19,"Brenden Dillon hit Evgeni Malkin","hit",NULL,"sjs","away",8471215,8475455,NULL,"hittee","hitter",NULL,8474053,8475820,8466139,8468542,8475455,NULL,8474889,8474176,8475810,8471724,8473933,8471215,NULL,8476899
20152016,20160531,30411,26,1,"regular",241,0,0,5,5,"o",63,10,"Justin Braun blocked shot from Nick Bonino","blocked_shot",NULL,"pit","home",8474027,8474009,NULL,"blocker","shooter",NULL,8471392,8470794,8474027,8476881,8466138,NULL,8474889,8474176,8475208,8476874,8473548,8474009,NULL,8476899
20152016,20160531,30411,27,1,"regular",247,0,0,5,5,"o",82,30,"Carl Hagelin - Wide of Net","missed_shot",NULL,"pit","home",8474176,NULL,NULL,"shooter",NULL,NULL,8471392,8470794,8474027,8476881,8466138,NULL,8474889,8474176,8475208,8476874,8473548,8474009,NULL,8476899
20152016,20160531,30411,28,1,"regular",257,0,0,5,5,"d",-40,30,"Justin Braun Snap Shot saved by Matthew Murray","shot","snap shot","sjs","away",8474027,8476899,NULL,"shooter","goalie",NULL,8471392,8470794,8474027,8476881,8466138,NULL,8474889,8474176,8475208,8476874,8473548,8474009,NULL,8476899
20152016,20160531,30411,29,1,"regular",258,0,0,5,5,NULL,NULL,NULL,"Goalie Stopped","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8471392,8470794,8474027,8476881,8466138,NULL,8474889,8474176,8475208,8476874,8473548,8474009,NULL,8476899
20152016,20160531,30411,30,1,"regular",258,0,0,5,5,"d",-69,22,"Joe Pavelski faceoff won against Matt Cullen","faceoff",NULL,"sjs","away",8470794,8464989,NULL,"winner","loser",NULL,8470794,8476881,8466138,8471709,8475455,NULL,8474889,8475208,8471724,8470611,8475832,8464989,NULL,8476899
20152016,20160531,30411,31,1,"regular",274,0,0,5,5,"d",-40,8,"Tom Kuhnhackl blocked shot from Brenden Dillon","blocked_shot",NULL,"sjs","away",8475832,8475455,NULL,"blocker","shooter",NULL,8470794,8476881,8466138,8471709,8475455,NULL,8474889,8475208,8471724,8470611,8475832,8464989,NULL,8476899
20152016,20160531,30411,32,1,"regular",283,0,0,5,5,"d",-64,-3,"Matt Cullen blocked shot from Marc-Edouard Vlasic","blocked_shot",NULL,"sjs","away",8464989,8471709,NULL,"blocker","shooter",NULL,8470794,8476881,8466138,8471709,8475455,NULL,8474889,8475208,8471724,8470611,8475832,8464989,NULL,8476899
20152016,20160531,30411,33,1,"regular",290,0,0,5,5,"o",87,40,"Eric Fehr hit Marc-Edouard Vlasic","hit",NULL,"pit","home",8471709,8470611,NULL,"hittee","hitter",NULL,8468208,8476881,8476919,8471709,8475455,NULL,8474889,8474602,8474013,8470611,8475832,8464989,NULL,8476899
20152016,20160531,30411,34,1,"regular",307,0,0,5,5,"d",-37,36,"Ian Cole","giveaway",NULL,"pit","home",8474013,NULL,NULL,"giver",NULL,NULL,8477922,8468208,8476919,8468542,8475455,NULL,8474889,8474602,8477839,8471887,8471675,8474013,NULL,8476899
20152016,20160531,30411,35,1,"regular",329,0,0,5,5,"o",78,1,"Patric Hornqvist Wrist Shot saved by Martin Jones","shot","wrist shot","pit","home",8471887,8474889,NULL,"shooter","goalie",NULL,8477922,8474027,8468208,8476919,8468542,NULL,8474889,8474602,8477839,8471887,8471675,8474013,NULL,8476899
20152016,20160531,30411,36,1,"regular",339,0,0,5,5,"o",83,-40,"Paul Martin hit Conor Sheary","hit",NULL,"sjs","away",8477839,8468542,NULL,"hittee","hitter",NULL,8477922,8474027,8468208,8476919,8468542,NULL,8474889,8474602,8477839,8471887,8471675,8474013,NULL,8476899
20152016,20160531,30411,37,1,"regular",356,0,0,5,5,"o",84,-8,"Sidney Crosby Wrist Shot saved by Martin Jones","shot","wrist shot","pit","home",8471675,8474889,NULL,"shooter","goalie",NULL,8477922,8474027,8468208,8476919,8468542,NULL,8474889,8474602,8477839,8471887,8471675,8474013,NULL,8476899
20152016,20160531,30411,38,1,"regular",365,0,0,5,5,"n",10,39,"Ian Cole hit Joel Ward","hit",NULL,"pit","home",8468208,8474013,NULL,"hittee","hitter",NULL,8477922,8474027,8468208,8476919,8468542,NULL,8474889,8470543,8474602,8471887,8471675,8474013,NULL,8476899
20152016,20160531,30411,39,1,"regular",393,0,0,5,5,"d",-58,-5,"Nick Spaling Wrist Shot saved by Matthew Murray","shot","wrist shot","sjs","away",8474096,8476899,NULL,"shooter","goalie",NULL,8471392,8474096,8464977,8474739,8471709,NULL,8474889,8475810,8476874,8473933,8470543,8471215,NULL,8476899
20152016,20160531,30411,40,1,"regular",400,0,0,5,5,"d",-67,39,"Dainius Zubrus hit Ben Lovejoy","hit",NULL,"sjs","away",8473933,8464977,NULL,"hittee","hitter",NULL,8471392,8474096,8464977,8474739,8471709,NULL,8474889,8475810,8476874,8473933,8470543,8471215,NULL,8476899
20152016,20160531,30411,41,1,"regular",408,0,0,5,5,"n",-11,-40,"Carl Hagelin hit Marc-Edouard Vlasic","hit",NULL,"pit","home",8471709,8474176,NULL,"hittee","hitter",NULL,8474053,8475820,8466139,8471709,8475455,NULL,8474889,8474176,8475208,8471724,8473548,8474009,NULL,8476899
20152016,20160531,30411,42,1,"regular",426,0,0,5,5,"d",-68,12,"Nick Bonino blocked shot from Justin Braun","blocked_shot",NULL,"sjs","away",8474009,8474027,NULL,"blocker","shooter",NULL,8474053,8474027,8475820,8466139,8475455,NULL,8474889,8474176,8475208,8471724,8473548,8474009,NULL,8476899
20152016,20160531,30411,43,1,"regular",452,0,0,5,5,"d",-55,12,"Tom Kuhnhackl blocked shot from Roman Polak","blocked_shot",NULL,"sjs","away",8475832,8471392,NULL,"blocker","shooter",NULL,8471392,8470794,8476881,8466138,8468542,NULL,8474889,8476874,8473548,8473933,8475832,8464989,NULL,8476899
20152016,20160531,30411,44,1,"regular",492,0,0,5,5,"d",-80,39,"Kris Letang hit Chris Tierney","hit",NULL,"pit","home",8476919,8471724,NULL,"hittee","hitter",NULL,8477922,8468208,8476919,8471709,8475455,NULL,8474889,8475208,8471724,8477839,8471887,8471675,NULL,8476899
20152016,20160531,30411,45,1,"regular",518,0,0,5,5,NULL,NULL,NULL,"Icing","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8474096,8464977,8474739,8471709,8475455,NULL,8474889,8475810,8474602,8471215,8470543,8474013,NULL,8476899
20152016,20160531,30411,46,1,"regular",518,0,0,5,5,"o",69,22,"Nick Spaling faceoff won against Evgeni Malkin","faceoff",NULL,"sjs","away",8474096,8471215,NULL,"winner","loser",NULL,8474096,8464977,8474739,8471709,8475455,NULL,8474889,8475810,8474602,8471215,8470543,8474013,NULL,8476899
20152016,20160531,30411,47,1,"regular",533,0,0,5,5,"o",61,38,"Dainius Zubrus hit Ian Cole","hit",NULL,"sjs","away",8474013,8464977,NULL,"hittee","hitter",NULL,8474096,8464977,8474739,8471709,8475455,NULL,8474889,8475810,8474602,8471215,8470543,8474013,NULL,8476899
20152016,20160531,30411,48,1,"regular",534,0,0,5,5,"o",42,39,"Dainius Zubrus Hi-sticking against Ian Cole -- minor -- 2","penalty","hi-sticking","sjs","away",8464977,8474013,NULL,"penaltyon","drewby",NULL,8474096,8464977,8474739,8471709,8475455,NULL,8474889,8475810,8474602,8471215,8470543,8474013,NULL,8476899
20152016,20160531,30411,49,1,"regular",534,0,0,5,5,NULL,NULL,NULL,"TV timeout","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8474096,8464977,8474739,8471709,8475455,NULL,8474889,8475810,8474602,8471215,8470543,8474013,NULL,8476899
20152016,20160531,30411,50,1,"regular",534,0,0,4,5,"o",69,-23,"Sidney Crosby faceoff won against Chris Tierney","faceoff",NULL,"pit","home",8471675,8476919,NULL,"winner","loser",NULL,8477922,8470613,8468542,8476919,NULL,NULL,8474889,8471724,8473548,8471215,8471887,8471675,NULL,8476899
20152016,20160531,30411,51,1,"regular",544,0,0,4,5,"o",35,-7,"Evgeni Malkin - Wide of Net","missed_shot",NULL,"pit","home",8471215,NULL,NULL,"shooter",NULL,NULL,8477922,8470613,8468542,8476919,NULL,NULL,8474889,8471724,8473548,8471215,8471887,8471675,NULL,8476899
20152016,20160531,30411,52,1,"regular",575,0,0,4,5,"o",79,14,"Sidney Crosby Wrist Shot saved by Martin Jones","shot","wrist shot","pit","home",8471675,8474889,NULL,"shooter","goalie",NULL,8474096,8474053,8468542,8470613,NULL,NULL,8474889,8471724,8473548,8471215,8471887,8471675,NULL,8476899
20152016,20160531,30411,53,1,"regular",576,0,0,4,5,NULL,NULL,NULL,"Goalie Stopped","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8474096,8474053,8468542,8470613,NULL,NULL,8474889,8471724,8473548,8471215,8471887,8471675,NULL,8476899
20152016,20160531,30411,54,1,"regular",576,0,0,4,5,"o",69,22,"Sidney Crosby faceoff won against Joel Ward","faceoff",NULL,"pit","home",8471675,8468208,NULL,"winner","loser",NULL,8468208,8474027,8471709,8466139,NULL,NULL,8474889,8471724,8473548,8471215,8471887,8471675,NULL,8476899
20152016,20160531,30411,55,1,"regular",588,0,0,4,5,"o",80,2,"Patric Hornqvist Tip-In saved by Martin Jones","shot","tip-in","pit","home",8471887,8474889,NULL,"shooter","goalie",NULL,8468208,8474027,8471709,8466139,NULL,NULL,8474889,8471724,8473548,8471215,8471887,8471675,NULL,8476899
20152016,20160531,30411,56,1,"regular",605,0,0,4,5,"o",44,-2,"Patrick Marleau","takeaway",NULL,"sjs","away",8466139,NULL,NULL,"taker",NULL,NULL,8468208,8474027,8471709,8466139,NULL,NULL,8474889,8471724,8473548,8471215,8471887,8471675,NULL,8476899
20152016,20160531,30411,57,1,"regular",626,0,0,4,5,"o",40,-9,"Brian Dumoulin - Wide of Net","missed_shot",NULL,"pit","home",8475208,NULL,NULL,"shooter",NULL,NULL,8477922,8470613,8468542,8476919,NULL,NULL,8474889,8475208,8474602,8477839,8474009,8470543,NULL,8476899
20152016,20160531,30411,58,1,"regular",645,0,0,4,5,"o",77,-15,"Nick Bonino Wrist Shot saved by Martin Jones","shot","wrist shot","pit","home",8474009,8474889,NULL,"shooter","goalie",NULL,8477922,8470613,8468542,8476919,NULL,NULL,8474889,8475208,8474602,8477839,8474009,8470543,NULL,8476899
20152016,20160531,30411,59,1,"regular",645,0,0,4,5,"o",32,26,"Justin Schultz Slap Shot saved by Martin Jones","shot","slap shot","pit","home",8474602,8474889,NULL,"shooter","goalie",NULL,8477922,8470613,8468542,8476919,NULL,NULL,8474889,8475208,8474602,8477839,8474009,8470543,NULL,8476899
20152016,20160531,30411,60,1,"regular",647,0,0,4,5,"o",85,41,"Chris Kunitz hit Paul Martin","hit",NULL,"pit","home",8468542,8470543,NULL,"hittee","hitter",NULL,8477922,8470613,8468542,8476919,NULL,NULL,8474889,8475208,8474602,8477839,8474009,8470543,NULL,8476899
20152016,20160531,30411,61,1,"regular",654,0,0,4,5,"o",66,-16,"Nick Bonino - Wide of Net","missed_shot",NULL,"pit","home",8474009,NULL,NULL,"shooter",NULL,NULL,8477922,8470613,8468542,8476919,NULL,NULL,8474889,8475208,8474602,8477839,8474009,8470543,NULL,8476899
20152016,20160531,30411,62,1,"regular",678,0,0,5,5,"d",-98,-3,"Dainius Zubrus hit Olli Maatta","hit",NULL,"sjs","away",8476874,8464977,NULL,"hittee","hitter",NULL,8471392,8474053,8475820,8464977,8475455,NULL,8474889,8476874,8473933,8470611,8475832,8464989,NULL,8476899
20152016,20160531,30411,63,1,"regular",691,0,0,5,5,"o",90,-37,"Tom Kuhnhackl hit Roman Polak","hit",NULL,"pit","home",8471392,8475832,NULL,"hittee","hitter",NULL,8471392,8474053,8475820,8466139,8475455,NULL,8474889,8476874,8473933,8470611,8475832,8464989,NULL,8476899
20152016,20160531,30411,64,1,"regular",697,0,0,5,5,NULL,NULL,NULL,"Puck in Crowd","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8471392,8474053,8475820,8466139,8475455,NULL,8474889,8476874,8473933,8470611,8475832,8464989,NULL,8476899
20152016,20160531,30411,65,1,"regular",697,0,0,5,5,"o",69,22,"Sidney Crosby faceoff won against Joe Pavelski","faceoff",NULL,"pit","home",8471675,8470794,NULL,"winner","loser",NULL,8470794,8476881,8470613,8466138,8468542,NULL,8474889,8475208,8471724,8471887,8477839,8471675,NULL,8476899
20152016,20160531,30411,66,1,"regular",705,0,0,5,5,"o",77,40,"Joe Thornton hit Sidney Crosby","hit",NULL,"sjs","away",8471675,8466138,NULL,"hittee","hitter",NULL,8470794,8476881,8470613,8466138,8468542,NULL,8474889,8475208,8471724,8477839,8471887,8471675,NULL,8476899
20152016,20160531,30411,67,1,"regular",707,0,0,5,5,"o",82,14,"Kris Letang Backhand saved by Martin Jones","shot","backhand","pit","home",8471724,8474889,NULL,"shooter","goalie",NULL,8470794,8476881,8470613,8466138,8468542,NULL,8474889,8475208,8471724,8477839,8471887,8471675,NULL,8476899
20152016,20160531,30411,68,1,"regular",708,0,0,5,5,NULL,NULL,NULL,"Goalie Stopped","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8470794,8476881,8470613,8466138,8468542,NULL,8474889,8475208,8471724,8471887,8477839,8471675,NULL,8476899
20152016,20160531,30411,69,1,"regular",708,0,0,5,5,"o",69,22,"Joe Pavelski faceoff won against Nick Bonino","faceoff",NULL,"sjs","away",8470794,8474009,NULL,"winner","loser",NULL,8470794,8476881,8470613,8466138,8468542,NULL,8474889,8474176,8475208,8471724,8473548,8474009,NULL,8476899
20152016,20160531,30411,70,1,"regular",718,0,0,5,5,"o",84,-23,"Tomas Hertl","giveaway",NULL,"sjs","away",8476881,NULL,NULL,"giver",NULL,NULL,8470794,8476881,8470613,8466138,8468542,NULL,8474889,8474176,8475208,8471724,8473548,8474009,NULL,8476899
20152016,20160531,30411,71,1,"regular",720,0,0,5,5,"o",70,-10,"Tomas Hertl blocked shot from Carl Hagelin","blocked_shot",NULL,"pit","home",8476881,8474176,NULL,"blocker","shooter",NULL,8470794,8476881,8470613,8466138,8468542,NULL,8474889,8474176,8475208,8471724,8473548,8474009,NULL,8476899
