"season","date","gameId","team","iceSit","playerId","position","period","periodType","start","end"
20152016,20160531,30411,"pit","home",8473933,"d",3,"regular",80,81
20152016,20160531,30411,"pit","home",8476874,"d",3,"regular",80,81
20152016,20160531,30411,"pit","home",8474176,"lw",2,"regular",45,47
20152016,20160531,30411,"pit","home",8476874,"d",3,"regular",285,287
20152016,20160531,30411,"sjs","away",8474027,"d",3,"regular",608,611
20152016,20160531,30411,"sjs","away",8471709,"d",3,"regular",608,611
20152016,20160531,30411,"pit","home",8475810,"rw",2,"regular",220,224
20152016,20160531,30411,"pit","home",8475208,"d",3,"regular",819,823
20152016,20160531,30411,"pit","home",8471724,"d",3,"regular",819,823
20152016,20160531,30411,"pit","home",8474009,"c",3,"regular",819,823
20152016,20160531,30411,"pit","home",8464989,"c",1,"regular",1147,1151
20152016,20160531,30411,"sjs","away",8477922,"c",3,"regular",817,823
20152016,20160531,30411,"sjs","away",8471709,"d",3,"regular",856,862
20152016,20160531,30411,"pit","home",8474009,"c",2,"regular",40,47
20152016,20160531,30411,"pit","home",8473548,"rw",2,"regular",40,47
20152016,20160531,30411,"sjs","away",8466139,"lw",3,"regular",280,287
20152016,20160531,30411,"pit","home",8476874,"d",1,"regular",992,999
20152016,20160531,30411,"sjs","away",8475455,"d",3,"regular",600,608
20152016,20160531,30411,"sjs","away",8474096,"c",3,"regular",600,608
20152016,20160531,30411,"sjs","away",8474739,"c",3,"regular",600,608
20152016,20160531,30411,"sjs","away",8464977,"c",2,"regular",1192,1200
20152016,20160531,30411,"sjs","away",8468208,"rw",2,"regular",1192,1200
20152016,20160531,30411,"sjs","away",8470613,"d",1,"regular",0,9
20152016,20160531,30411,"sjs","away",8470794,"c",1,"regular",0,9
20152016,20160531,30411,"sjs","away",8466138,"c",1,"regular",0,9
20152016,20160531,30411,"sjs","away",8468542,"d",1,"regular",0,9
20152016,20160531,30411,"sjs","away",8476881,"c",1,"regular",0,9
20152016,20160531,30411,"pit","home",8464989,"c",2,"regular",224,233
20152016,20160531,30411,"sjs","away",8474027,"d",2,"regular",782,791
20152016,20160531,30411,"sjs","away",8471709,"d",2,"regular",782,791
20152016,20160531,30411,"pit","home",8473933,"d",3,"regular",1191,1200
20152016,20160531,30411,"sjs","away",8466139,"lw",3,"regular",407,417
20152016,20160531,30411,"sjs","away",8474027,"d",2,"regular",1092,1102
20152016,20160531,30411,"pit","home",8474176,"lw",3,"regular",70,81
20152016,20160531,30411,"pit","home",8477839,"lw",3,"regular",70,81
20152016,20160531,30411,"pit","home",8474009,"c",3,"regular",70,81
20152016,20160531,30411,"sjs","away",8474027,"d",1,"regular",93,104
20152016,20160531,30411,"sjs","away",8471709,"d",1,"regular",93,104
20152016,20160531,30411,"pit","home",8476874,"d",2,"regular",397,408
20152016,20160531,30411,"pit","home",8477839,"lw",1,"regular",697,708
20152016,20160531,30411,"pit","home",8471887,"rw",1,"regular",697,708
20152016,20160531,30411,"pit","home",8471675,"c",1,"regular",697,708
20152016,20160531,30411,"pit","home",8475208,"d",2,"regular",47,59
20152016,20160531,30411,"pit","home",8470611,"c",2,"regular",47,59
20152016,20160531,30411,"pit","home",8471724,"d",2,"regular",47,59
20152016,20160531,30411,"pit","home",8464989,"c",2,"regular",47,59
20152016,20160531,30411,"pit","home",8475832,"rw",2,"regular",47,59
20152016,20160531,30411,"pit","home",8475810,"rw",2,"regular",233,245
20152016,20160531,30411,"pit","home",8474013,"d",2,"regular",333,345
20152016,20160531,30411,"pit","home",8474602,"d",2,"regular",333,345
20152016,20160531,30411,"sjs","away",8468208,"rw",2,"regular",333,345
20152016,20160531,30411,"sjs","away",8474096,"c",3,"regular",992,1004
20152016,20160531,30411,"pit","home",8474013,"d",3,"regular",992,1004
20152016,20160531,30411,"sjs","away",8475455,"d",3,"regular",68,81
20152016,20160531,30411,"sjs","away",8464977,"c",3,"regular",68,81
20152016,20160531,30411,"sjs","away",8471392,"d",3,"regular",68,81
20152016,20160531,30411,"sjs","away",8476881,"c",3,"regular",68,81
20152016,20160531,30411,"sjs","away",8476919,"c",3,"regular",287,300
20152016,20160531,30411,"sjs","away",8477922,"c",3,"regular",287,300
20152016,20160531,30411,"sjs","away",8475455,"d",2,"regular",637,650
20152016,20160531,30411,"sjs","away",8466139,"lw",1,"regular",684,697
20152016,20160531,30411,"sjs","away",8468542,"d",2,"regular",45,59
20152016,20160531,30411,"sjs","away",8476919,"c",2,"regular",331,345
20152016,20160531,30411,"pit","home",8475810,"rw",2,"regular",59,74
20152016,20160531,30411,"pit","home",8470543,"lw",2,"regular",59,74
20152016,20160531,30411,"pit","home",8471215,"c",2,"regular",59,74
20152016,20160531,30411,"pit","home",8474013,"d",2,"regular",59,74
20152016,20160531,30411,"pit","home",8474602,"d",2,"regular",59,74
20152016,20160531,30411,"sjs","away",8475455,"d",2,"regular",59,74
20152016,20160531,30411,"sjs","away",8476919,"c",2,"regular",59,74
20152016,20160531,30411,"sjs","away",8468208,"rw",2,"regular",59,74
20152016,20160531,30411,"sjs","away",8477922,"c",2,"regular",59,74
20152016,20160531,30411,"sjs","away",8471392,"d",2,"regular",59,74
20152016,20160531,30411,"sjs","away",8474053,"c",3,"regular",300,315
20152016,20160531,30411,"sjs","away",8474027,"d",2,"regular",408,423
20152016,20160531,30411,"sjs","away",8471709,"d",2,"regular",408,423
20152016,20160531,30411,"sjs","away",8475820,"rw",3,"regular",1185,1200
20152016,20160531,30411,"sjs","away",8466139,"lw",3,"regular",1185,1200
20152016,20160531,30411,"sjs","away",8471392,"d",2,"regular",634,650
20152016,20160531,30411,"sjs","away",8468208,"rw",2,"regular",775,791
20152016,20160531,30411,"sjs","away",8475820,"rw",1,"regular",812,828
20152016,20160531,30411,"sjs","away",8474053,"c",1,"regular",812,828
20152016,20160531,30411,"pit","home",8473933,"d",2,"regular",460,477
20152016,20160531,30411,"pit","home",8474176,"lw",2,"regular",460,477
20152016,20160531,30411,"pit","home",8476874,"d",2,"regular",460,477
20152016,20160531,30411,"pit","home",8476874,"d",3,"regular",608,625
20152016,20160531,30411,"sjs","away",8475820,"rw",3,"regular",608,625
20152016,20160531,30411,"sjs","away",8474053,"c",3,"regular",608,625
20152016,20160531,30411,"sjs","away",8466139,"lw",3,"regular",608,625
20152016,20160531,30411,"sjs","away",8476919,"c",2,"regular",1132,1149
20152016,20160531,30411,"sjs","away",8477922,"c",2,"regular",1132,1149
20152016,20160531,30411,"sjs","away",8477922,"c",3,"regular",0,18
20152016,20160531,30411,"sjs","away",8474053,"c",2,"regular",1149,1167
20152016,20160531,30411,"sjs","away",8474096,"c",2,"regular",1149,1167
20152016,20160531,30411,"sjs","away",8476881,"c",2,"regular",40,59
20152016,20160531,30411,"sjs","away",8464977,"c",3,"regular",589,608
20152016,20160531,30411,"pit","home",8474009,"c",1,"regular",49,69
20152016,20160531,30411,"sjs","away",8476919,"c",1,"regular",534,554
20152016,20160531,30411,"sjs","away",8477922,"c",1,"regular",534,554
20152016,20160531,30411,"pit","home",8470611,"c",1,"regular",677,697
20152016,20160531,30411,"pit","home",8464989,"c",1,"regular",677,697
20152016,20160531,30411,"pit","home",8475832,"rw",1,"regular",677,697
20152016,20160531,30411,"sjs","away",8474739,"c",3,"regular",984,1004
20152016,20160531,30411,"sjs","away",8471709,"d",3,"regular",1180,1200
20152016,20160531,30411,"sjs","away",8470794,"c",2,"regular",38,59
20152016,20160531,30411,"sjs","away",8466138,"c",2,"regular",38,59
20152016,20160531,30411,"pit","home",8473933,"d",2,"regular",224,245
20152016,20160531,30411,"pit","home",8470543,"lw",2,"regular",224,245
20152016,20160531,30411,"pit","home",8471215,"c",2,"regular",224,245
20152016,20160531,30411,"pit","home",8476874,"d",2,"regular",224,245
20152016,20160531,30411,"sjs","away",8475455,"d",2,"regular",387,408
20152016,20160531,30411,"sjs","away",8471392,"d",2,"regular",387,408
20152016,20160531,30411,"sjs","away",8464977,"c",1,"regular",513,534
20152016,20160531,30411,"sjs","away",8474096,"c",1,"regular",513,534
20152016,20160531,30411,"pit","home",8475810,"rw",1,"regular",513,534
20152016,20160531,30411,"pit","home",8470543,"lw",1,"regular",513,534
20152016,20160531,30411,"sjs","away",8476919,"c",2,"regular",770,791
20152016,20160531,30411,"sjs","away",8477922,"c",2,"regular",770,791
20152016,20160531,30411,"sjs","away",8476919,"c",3,"regular",802,823
20152016,20160531,30411,"sjs","away",8468208,"rw",3,"regular",802,823
20152016,20160531,30411,"pit","home",8473933,"d",1,"regular",978,999
20152016,20160531,30411,"pit","home",8471724,"d",2,"regular",998,1019
20152016,20160531,30411,"pit","home",8470611,"c",3,"regular",1179,1200
20152016,20160531,30411,"pit","home",8464989,"c",3,"regular",1179,1200
20152016,20160531,30411,"sjs","away",8470613,"d",1,"regular",177,199
20152016,20160531,30411,"sjs","away",8474096,"c",3,"regular",198,220
20152016,20160531,30411,"sjs","away",8474053,"c",1,"regular",554,576
20152016,20160531,30411,"sjs","away",8474096,"c",1,"regular",554,576
20152016,20160531,30411,"pit","home",8475208,"d",3,"regular",586,608
20152016,20160531,30411,"sjs","away",8468208,"rw",3,"regular",371,394
20152016,20160531,30411,"sjs","away",8474053,"c",3,"regular",371,394
20152016,20160531,30411,"sjs","away",8475820,"rw",2,"regular",385,408
20152016,20160531,30411,"pit","home",8475832,"rw",1,"regular",448,471
20152016,20160531,30411,"pit","home",8473548,"rw",2,"regular",454,477
20152016,20160531,30411,"pit","home",8474009,"c",3,"regular",602,625
20152016,20160531,30411,"sjs","away",8475455,"d",1,"regular",674,697
20152016,20160531,30411,"sjs","away",8475820,"rw",1,"regular",674,697
20152016,20160531,30411,"sjs","away",8474053,"c",1,"regular",674,697
20152016,20160531,30411,"sjs","away",8471392,"d",1,"regular",674,697
20152016,20160531,30411,"pit","home",8473933,"d",2,"regular",838,861
20152016,20160531,30411,"pit","home",8475208,"d",1,"regular",69,93
20152016,20160531,30411,"pit","home",8470611,"c",1,"regular",69,93
20152016,20160531,30411,"pit","home",8471724,"d",1,"regular",69,93
20152016,20160531,30411,"pit","home",8464989,"c",1,"regular",69,93
20152016,20160531,30411,"pit","home",8475832,"rw",1,"regular",69,93
20152016,20160531,30411,"sjs","away",8477922,"c",2,"regular",321,345
20152016,20160531,30411,"pit","home",8473933,"d",1,"regular",439,463
20152016,20160531,30411,"pit","home",8476874,"d",1,"regular",439,463
20152016,20160531,30411,"sjs","away",8464977,"c",3,"regular",823,847
20152016,20160531,30411,"sjs","away",8474096,"c",3,"regular",823,847
20152016,20160531,30411,"sjs","away",8474739,"c",3,"regular",823,847
20152016,20160531,30411,"pit","home",8475832,"rw",3,"regular",823,847
20152016,20160531,30411,"sjs","away",8464977,"c",1,"regular",975,999
20152016,20160531,30411,"sjs","away",8474096,"c",1,"regular",975,999
20152016,20160531,30411,"sjs","away",8474739,"c",1,"regular",975,999
20152016,20160531,30411,"sjs","away",8464977,"c",3,"regular",980,1004
20152016,20160531,30411,"sjs","away",8475820,"rw",3,"regular",1047,1071
20152016,20160531,30411,"sjs","away",8474027,"d",3,"regular",1047,1071
20152016,20160531,30411,"sjs","away",8471709,"d",3,"regular",1047,1071
20152016,20160531,30411,"pit","home",8464989,"c",3,"regular",1047,1071
20152016,20160531,30411,"pit","home",8476874,"d",3,"regular",1047,1071
20152016,20160531,30411,"pit","home",8471887,"rw",3,"regular",1047,1071
20152016,20160531,30411,"pit","home",8471675,"c",3,"regular",1047,1071
20152016,20160531,30411,"sjs","away",8470613,"d",3,"regular",0,25
20152016,20160531,30411,"sjs","away",8476919,"c",3,"regular",0,25
20152016,20160531,30411,"sjs","away",8468542,"d",3,"regular",0,25
20152016,20160531,30411,"sjs","away",8475455,"d",2,"regular",220,245
20152016,20160531,30411,"sjs","away",8464977,"c",2,"regular",220,245
20152016,20160531,30411,"sjs","away",8471392,"d",2,"regular",220,245
20152016,20160531,30411,"pit","home",8470611,"c",2,"regular",245,270
20152016,20160531,30411,"sjs","away",8475455,"d",2,"regular",423,448
20152016,20160531,30411,"sjs","away",8474027,"d",1,"regular",803,828
20152016,20160531,30411,"sjs","away",8471709,"d",1,"regular",803,828
20152016,20160531,30411,"sjs","away",8466139,"lw",1,"regular",803,828
20152016,20160531,30411,"pit","home",8473933,"d",2,"regular",1067,1092
20152016,20160531,30411,"pit","home",8477839,"lw",2,"regular",1067,1092
20152016,20160531,30411,"pit","home",8476874,"d",2,"regular",1067,1092
20152016,20160531,30411,"pit","home",8471887,"rw",2,"regular",1067,1092
20152016,20160531,30411,"sjs","away",8476919,"c",1,"regular",1094,1119
20152016,20160531,30411,"sjs","away",8476919,"c",2,"regular",1167,1192
20152016,20160531,30411,"sjs","away",8477922,"c",2,"regular",1167,1192
20152016,20160531,30411,"sjs","away",8474027,"d",2,"regular",0,26
20152016,20160531,30411,"pit","home",8475208,"d",2,"regular",74,100
20152016,20160531,30411,"pit","home",8474176,"lw",2,"regular",74,100
20152016,20160531,30411,"pit","home",8471724,"d",2,"regular",74,100
20152016,20160531,30411,"pit","home",8474009,"c",2,"regular",74,100
20152016,20160531,30411,"pit","home",8473933,"d",2,"regular",156,182
20152016,20160531,30411,"pit","home",8470611,"c",2,"regular",156,182
20152016,20160531,30411,"pit","home",8464989,"c",2,"regular",156,182
20152016,20160531,30411,"pit","home",8476874,"d",2,"regular",156,182
20152016,20160531,30411,"sjs","away",8475820,"rw",3,"regular",261,287
20152016,20160531,30411,"sjs","away",8474053,"c",2,"regular",382,408
20152016,20160531,30411,"sjs","away",8466139,"lw",2,"regular",382,408
20152016,20160531,30411,"sjs","away",8476919,"c",2,"regular",451,477
20152016,20160531,30411,"sjs","away",8468208,"rw",2,"regular",451,477
20152016,20160531,30411,"sjs","away",8468542,"d",2,"regular",451,477
20152016,20160531,30411,"sjs","away",8474027,"d",3,"regular",664,690
20152016,20160531,30411,"sjs","away",8477922,"c",3,"regular",954,980
20152016,20160531,30411,"pit","home",8471215,"c",3,"regular",978,1004
20152016,20160531,30411,"pit","home",8474176,"lw",1,"regular",42,69
20152016,20160531,30411,"pit","home",8473933,"d",2,"regular",100,127
20152016,20160531,30411,"pit","home",8470611,"c",2,"regular",100,127
20152016,20160531,30411,"pit","home",8464989,"c",2,"regular",100,127
20152016,20160531,30411,"pit","home",8476874,"d",2,"regular",100,127
20152016,20160531,30411,"sjs","away",8470794,"c",1,"regular",439,466
20152016,20160531,30411,"pit","home",8470611,"c",2,"regular",477,504
20152016,20160531,30411,"pit","home",8477839,"lw",2,"regular",650,677
20152016,20160531,30411,"pit","home",8471887,"rw",2,"regular",650,677
20152016,20160531,30411,"pit","home",8471675,"c",2,"regular",650,677
20152016,20160531,30411,"sjs","away",8470613,"d",2,"regular",650,677
20152016,20160531,30411,"sjs","away",8470794,"c",2,"regular",650,677
20152016,20160531,30411,"sjs","away",8466138,"c",2,"regular",650,677
20152016,20160531,30411,"sjs","away",8468542,"d",2,"regular",650,677
20152016,20160531,30411,"sjs","away",8476881,"c",2,"regular",650,677
20152016,20160531,30411,"pit","home",8474176,"lw",1,"regular",708,735
20152016,20160531,30411,"pit","home",8474009,"c",1,"regular",708,735
20152016,20160531,30411,"pit","home",8473548,"rw",1,"regular",708,735
20152016,20160531,30411,"pit","home",8477839,"lw",1,"regular",801,828
20152016,20160531,30411,"sjs","away",8471392,"d",2,"regular",423,451
20152016,20160531,30411,"pit","home",8471724,"d",3,"regular",558,586
20152016,20160531,30411,"pit","home",8475810,"rw",2,"regular",565,593
20152016,20160531,30411,"pit","home",8473933,"d",1,"regular",796,824
20152016,20160531,30411,"pit","home",8476874,"d",1,"regular",796,824
20152016,20160531,30411,"pit","home",8473933,"d",3,"regular",823,851
20152016,20160531,30411,"pit","home",8476874,"d",3,"regular",823,851
20152016,20160531,30411,"pit","home",8475208,"d",1,"regular",0,29
20152016,20160531,30411,"pit","home",8471887,"rw",1,"regular",0,29
20152016,20160531,30411,"sjs","away",8470794,"c",3,"regular",52,81
20152016,20160531,30411,"pit","home",8475208,"d",2,"regular",127,156
20152016,20160531,30411,"pit","home",8474176,"lw",2,"regular",127,156
20152016,20160531,30411,"pit","home",8471724,"d",2,"regular",127,156
20152016,20160531,30411,"pit","home",8474009,"c",2,"regular",127,156
20152016,20160531,30411,"pit","home",8474176,"lw",1,"regular",149,178
20152016,20160531,30411,"sjs","away",8475455,"d",1,"regular",199,228
20152016,20160531,30411,"sjs","away",8474053,"c",3,"regular",258,287
20152016,20160531,30411,"sjs","away",8470613,"d",2,"regular",448,477
20152016,20160531,30411,"pit","home",8471675,"c",2,"regular",1063,1092
20152016,20160531,30411,"sjs","away",8470613,"d",3,"regular",119,149
20152016,20160531,30411,"pit","home",8474013,"d",3,"regular",178,208
20152016,20160531,30411,"pit","home",8474602,"d",3,"regular",178,208
20152016,20160531,30411,"pit","home",8473933,"d",1,"regular",209,239
20152016,20160531,30411,"sjs","away",8474027,"d",1,"regular",228,258
20152016,20160531,30411,"sjs","away",8471392,"d",1,"regular",228,258
20152016,20160531,30411,"pit","home",8473933,"d",3,"regular",257,287
20152016,20160531,30411,"sjs","away",8466139,"lw",2,"regular",291,321
20152016,20160531,30411,"sjs","away",8470613,"d",3,"regular",419,449
20152016,20160531,30411,"sjs","away",8468542,"d",3,"regular",419,449
20152016,20160531,30411,"sjs","away",8474739,"c",1,"regular",504,534
20152016,20160531,30411,"sjs","away",8468208,"rw",1,"regular",576,606
20152016,20160531,30411,"sjs","away",8474027,"d",1,"regular",576,606
20152016,20160531,30411,"sjs","away",8471709,"d",1,"regular",576,606
20152016,20160531,30411,"sjs","away",8466139,"lw",1,"regular",576,606
20152016,20160531,30411,"sjs","away",8464977,"c",1,"regular",654,684
20152016,20160531,30411,"pit","home",8470611,"c",1,"regular",766,796
20152016,20160531,30411,"pit","home",8464989,"c",1,"regular",766,796
20152016,20160531,30411,"sjs","away",8468208,"rw",3,"regular",954,984
20152016,20160531,30411,"pit","home",8473933,"d",3,"regular",1041,1071
20152016,20160531,30411,"sjs","away",8470613,"d",2,"regular",1102,1132
20152016,20160531,30411,"sjs","away",8470794,"c",1,"regular",1170,1200
20152016,20160531,30411,"sjs","away",8466138,"c",1,"regular",1170,1200
20152016,20160531,30411,"sjs","away",8468542,"d",1,"regular",1170,1200
20152016,20160531,30411,"sjs","away",8476881,"c",1,"regular",1170,1200
20152016,20160531,30411,"sjs","away",8476919,"c",1,"regular",93,124
20152016,20160531,30411,"sjs","away",8468208,"rw",1,"regular",93,124
20152016,20160531,30411,"sjs","away",8477922,"c",1,"regular",93,124
20152016,20160531,30411,"pit","home",8470543,"lw",1,"regular",178,209
20152016,20160531,30411,"sjs","away",8476919,"c",2,"regular",182,213
20152016,20160531,30411,"pit","home",8474009,"c",1,"regular",227,258
20152016,20160531,30411,"sjs","away",8470794,"c",3,"regular",230,261
20152016,20160531,30411,"pit","home",8471724,"d",1,"regular",258,289
20152016,20160531,30411,"pit","home",8476874,"d",1,"regular",372,403
20152016,20160531,30411,"sjs","away",8466138,"c",1,"regular",439,470
20152016,20160531,30411,"sjs","away",8464977,"c",2,"regular",563,594
20152016,20160531,30411,"sjs","away",8474096,"c",2,"regular",563,594
20152016,20160531,30411,"sjs","away",8474739,"c",2,"regular",563,594
20152016,20160531,30411,"pit","home",8474176,"lw",3,"regular",594,625
20152016,20160531,30411,"sjs","away",8471709,"d",3,"regular",664,695
20152016,20160531,30411,"pit","home",8473933,"d",1,"regular",666,697
20152016,20160531,30411,"pit","home",8476874,"d",1,"regular",666,697
20152016,20160531,30411,"sjs","away",8476919,"c",1,"regular",735,766
20152016,20160531,30411,"sjs","away",8468208,"rw",1,"regular",735,766
20152016,20160531,30411,"sjs","away",8474027,"d",1,"regular",735,766
20152016,20160531,30411,"sjs","away",8471709,"d",1,"regular",735,766
20152016,20160531,30411,"sjs","away",8477922,"c",1,"regular",735,766
20152016,20160531,30411,"pit","home",8475810,"rw",1,"regular",735,766
20152016,20160531,30411,"pit","home",8470543,"lw",1,"regular",735,766
20152016,20160531,30411,"pit","home",8471215,"c",1,"regular",735,766
20152016,20160531,30411,"pit","home",8474176,"lw",1,"regular",828,859
20152016,20160531,30411,"pit","home",8474009,"c",1,"regular",828,859
20152016,20160531,30411,"pit","home",8473548,"rw",1,"regular",828,859
20152016,20160531,30411,"sjs","away",8474739,"c",2,"regular",886,917
20152016,20160531,30411,"sjs","away",8474053,"c",2,"regular",943,974
20152016,20160531,30411,"sjs","away",8466139,"lw",2,"regular",943,974
